cycle_id,resident_id,machine_id,start_time,end_time,price
1536,40,167,2026-02-13 17:30:00,2026-02-13 18:00:00,2.0
1537,13,200,2026-02-13 06:15:00,2026-02-13 07:15:00,2.0
1538,54,109,2026-02-13 19:15:00,2026-02-13 20:45:00,2.0
1539,66,176,2026-02-13 10:45:00,2026-02-13 11:45:00,2.0
1540,50,120,2026-02-13 08:00:00,2026-02-13 09:00:00,2.0
1541,94,152,2026-02-13 13:45:00,2026-02-13 14:45:00,2.5
1542,47,144,2026-02-13 13:15:00,2026-02-13 14:30:00,2.5
1543,61,182,2026-02-14 08:15:00,2026-02-14 08:45:00,2.5
1544,81,165,2026-02-14 16:00:00,2026-02-14 17:00:00,2.5
1545,36,175,2026-02-14 06:00:00,2026-02-14 07:00:00,2.5
1546,44,157,2026-02-14 13:00:00,2026-02-14 14:00:00,2.0
1547,35,176,2026-02-14 19:45:00,2026-02-14 21:15:00,2.0
1548,51,103,2026-02-14 14:15:00,2026-02-14 14:45:00,2.5
1549,42,139,2026-02-14 15:15:00,2026-02-14 16:15:00,2.0
1550,56,185,2026-02-14 21:00:00,2026-02-14 22:30:00,2.5
1551,46,128,2026-02-14 16:30:00,2026-02-14 17:45:00,2.0
1552,50,181,2026-02-14 11:45:00,2026-02-14 12:15:00,2.5
1553,92,118,2026-02-14 20:30:00,2026-02-14 21:00:00,2.0
1554,6,113,2026-02-14 13:30:00,2026-02-14 15:00:00,2.5
1555,21,179,2026-02-14 16:45:00,2026-02-14 18:00:00,2.0
1556,87,133,2026-02-14 13:45:00,2026-02-14 14:45:00,2.5
1557,67,110,2026-02-14 09:45:00,2026-02-14 10:15:00,2.0
1558,37,175,2026-02-14 17:15:00,2026-02-14 18:00:00,2.5
1559,5,194,2026-02-14 17:45:00,2026-02-14 19:15:00,2.5
1560,27,163,2026-02-14 09:00:00,2026-02-14 10:15:00,2.5
1561,9,121,2026-02-14 14:30:00,2026-02-14 15:00:00,2.5
1562,41,150,2026-02-14 19:30:00,2026-02-14 20:00:00,2.0
1563,100,199,2026-02-14 09:45:00,2026-02-14 10:15:00,2.0
1564,1,114,2026-02-14 06:00:00,2026-02-14 06:30:00,2.5
1565,60,159,2026-02-14 13:00:00,2026-02-14 14:30:00,2.0
1566,34,199,2026-02-14 08:30:00,2026-02-14 09:00:00,2.0
1567,78,194,2026-02-14 07:45:00,2026-02-14 08:15:00,2.5
1568,83,102,2026-02-14 19:15:00,2026-02-14 19:45:00,2.5
1569,99,190,2026-02-14 15:00:00,2026-02-14 15:45:00,2.0
1570,70,147,2026-02-14 17:45:00,2026-02-14 19:15:00,2.0
1571,22,124,2026-02-14 20:30:00,2026-02-14 21:30:00,2.5
1572,54,172,2026-02-14 07:15:00,2026-02-14 08:15:00,2.5
1573,25,174,2026-02-14 08:30:00,2026-02-14 09:00:00,2.5
1574,40,172,2026-02-14 17:30:00,2026-02-14 18:45:00,2.5
1575,31,114,2026-02-14 20:00:00,2026-02-14 20:45:00,2.5
1576,29,193,2026-02-14 06:45:00,2026-02-14 07:15:00,2.5
1577,95,190,2026-02-14 06:30:00,2026-02-14 07:45:00,2.0
1578,72,128,2026-02-15 20:00:00,2026-02-15 20:45:00,2.0
1579,89,164,2026-02-15 20:15:00,2026-02-15 21:15:00,2.5
1580,34,115,2026-02-15 11:45:00,2026-02-15 12:15:00,2.5
1581,14,184,2026-02-15 07:15:00,2026-02-15 08:00:00,2.5
1582,83,182,2026-02-15 17:00:00,2026-02-15 18:00:00,2.5
1583,48,173,2026-02-15 21:30:00,2026-02-15 23:00:00,2.5
1584,78,156,2026-02-15 16:15:00,2026-02-15 17:30:00,2.0
1585,87,158,2026-02-15 13:00:00,2026-02-15 14:30:00,2.0
1586,32,143,2026-02-15 17:30:00,2026-02-15 18:30:00,2.5
1587,96,121,2026-02-15 16:15:00,2026-02-15 17:15:00,2.5
1588,36,124,2026-02-15 15:00:00,2026-02-15 16:15:00,2.5
1589,57,182,2026-02-15 17:45:00,2026-02-15 18:30:00,2.5
1590,2,129,2026-02-15 06:45:00,2026-02-15 08:00:00,2.0
1591,75,161,2026-02-15 16:00:00,2026-02-15 17:15:00,2.5
1592,69,174,2026-02-15 14:30:00,2026-02-15 15:30:00,2.5
1593,5,102,2026-02-15 14:00:00,2026-02-15 14:30:00,2.5
1594,1,170,2026-02-15 15:45:00,2026-02-15 16:45:00,2.0
1595,98,127,2026-02-15 14:15:00,2026-02-15 14:45:00,2.0
1596,61,161,2026-02-15 21:30:00,2026-02-15 22:30:00,2.5
1597,49,168,2026-02-15 14:00:00,2026-02-15 15:00:00,2.0
1598,29,115,2026-02-15 13:15:00,2026-02-15 14:00:00,2.5
1599,71,183,2026-02-15 13:30:00,2026-02-15 14:15:00,2.5
1600,51,110,2026-02-15 11:15:00,2026-02-15 11:45:00,2.0
1601,100,141,2026-02-15 08:15:00,2026-02-15 09:45:00,2.5
1602,25,195,2026-02-15 12:30:00,2026-02-15 13:45:00,2.5
1603,95,188,2026-02-15 07:00:00,2026-02-15 08:30:00,2.0
1604,67,140,2026-02-15 11:15:00,2026-02-15 11:45:00,2.0
1605,62,200,2026-02-15 16:30:00,2026-02-15 18:00:00,2.0
1606,56,157,2026-02-15 06:45:00,2026-02-15 07:45:00,2.0
1607,35,147,2026-02-15 14:30:00,2026-02-15 16:00:00,2.0
1608,46,111,2026-02-15 17:00:00,2026-02-15 17:45:00,2.5
1609,6,186,2026-02-15 17:45:00,2026-02-15 19:15:00,2.0
1610,8,173,2026-02-15 15:45:00,2026-02-15 16:15:00,2.5
1611,90,146,2026-02-15 13:15:00,2026-02-15 14:15:00,2.0
1612,20,173,2026-02-16 13:00:00,2026-02-16 14:15:00,2.5
1613,38,136,2026-02-16 18:00:00,2026-02-16 18:30:00,2.0
1614,87,176,2026-02-16 17:45:00,2026-02-16 18:30:00,2.0
1615,23,103,2026-02-16 16:00:00,2026-02-16 16:45:00,2.5
1616,43,168,2026-02-16 06:15:00,2026-02-16 07:45:00,2.0
1617,75,146,2026-02-16 15:30:00,2026-02-16 16:00:00,2.0
1618,18,180,2026-02-16 16:30:00,2026-02-16 17:45:00,2.0
1619,69,124,2026-02-16 18:45:00,2026-02-16 19:30:00,2.5
1620,92,165,2026-02-16 13:45:00,2026-02-16 14:15:00,2.5
1621,41,186,2026-02-16 17:00:00,2026-02-16 17:30:00,2.0
1622,91,192,2026-02-16 18:30:00,2026-02-16 19:30:00,2.5
1623,49,127,2026-02-16 11:15:00,2026-02-16 12:45:00,2.0
1624,19,158,2026-02-16 20:30:00,2026-02-16 21:45:00,2.0
1625,45,146,2026-02-16 20:45:00,2026-02-16 21:15:00,2.0
1626,89,199,2026-02-16 10:00:00,2026-02-16 11:30:00,2.0
1627,70,174,2026-02-16 21:30:00,2026-02-16 22:45:00,2.5
1628,79,191,2026-02-16 09:30:00,2026-02-16 10:00:00,2.5
1629,12,131,2026-02-16 16:45:00,2026-02-16 18:00:00,2.5
1630,74,136,2026-02-16 11:15:00,2026-02-16 11:45:00,2.0
1631,88,175,2026-02-16 19:30:00,2026-02-16 20:00:00,2.5
1632,82,122,2026-02-16 10:30:00,2026-02-16 11:30:00,2.5
1633,8,127,2026-02-16 10:15:00,2026-02-16 10:45:00,2.0
1634,16,135,2026-02-16 09:45:00,2026-02-16 11:15:00,2.5
1635,40,126,2026-02-16 14:45:00,2026-02-16 15:45:00,2.0
1636,44,181,2026-02-16 18:15:00,2026-02-16 19:00:00,2.5
1637,84,163,2026-02-16 13:45:00,2026-02-16 14:15:00,2.5
1638,48,144,2026-02-16 09:30:00,2026-02-16 11:00:00,2.5
1639,35,166,2026-02-16 06:45:00,2026-02-16 08:15:00,2.0
1640,94,161,2026-02-16 14:00:00,2026-02-16 15:00:00,2.5
1641,51,161,2026-02-16 21:45:00,2026-02-16 22:45:00,2.5
1642,53,102,2026-02-16 15:45:00,2026-02-16 16:45:00,2.5
1643,77,142,2026-02-16 18:00:00,2026-02-16 18:30:00,2.5
1644,25,188,2026-02-16 08:15:00,2026-02-16 09:30:00,2.0
1645,100,113,2026-02-16 08:30:00,2026-02-16 09:00:00,2.5
1646,46,183,2026-02-16 18:15:00,2026-02-16 19:00:00,2.5
1647,8,167,2026-02-17 06:45:00,2026-02-17 08:15:00,2.0
1648,99,119,2026-02-17 19:00:00,2026-02-17 19:30:00,2.0
1649,24,157,2026-02-17 16:15:00,2026-02-17 17:30:00,2.0
1650,90,116,2026-02-17 06:00:00,2026-02-17 06:30:00,2.0
1651,13,112,2026-02-17 12:30:00,2026-02-17 13:00:00,2.5
1652,79,133,2026-02-17 18:00:00,2026-02-17 18:30:00,2.5
1653,66,146,2026-02-17 06:00:00,2026-02-17 07:15:00,2.0
1654,82,110,2026-02-17 13:15:00,2026-02-17 13:45:00,2.0
1655,30,195,2026-02-17 18:30:00,2026-02-17 19:30:00,2.5
1656,63,152,2026-02-17 07:00:00,2026-02-17 08:15:00,2.5
1657,22,183,2026-02-17 12:00:00,2026-02-17 13:30:00,2.5
1658,85,197,2026-02-17 07:00:00,2026-02-17 08:30:00,2.0
1659,56,167,2026-02-17 18:45:00,2026-02-17 20:15:00,2.0
1660,92,161,2026-02-17 12:15:00,2026-02-17 13:30:00,2.5
1661,20,118,2026-02-17 21:45:00,2026-02-17 23:15:00,2.0
1662,72,107,2026-02-17 06:00:00,2026-02-17 06:30:00,2.0
1663,64,192,2026-02-17 18:45:00,2026-02-17 20:00:00,2.5
1664,9,104,2026-02-17 07:00:00,2026-02-17 07:30:00,2.5
1665,51,169,2026-02-17 11:15:00,2026-02-17 12:00:00,2.0
1666,16,126,2026-02-17 06:45:00,2026-02-17 07:30:00,2.0
1667,27,133,2026-02-17 06:45:00,2026-02-17 08:00:00,2.5
1668,38,116,2026-02-17 10:00:00,2026-02-17 10:45:00,2.0
1669,14,187,2026-02-17 07:15:00,2026-02-17 08:30:00,2.0
1670,42,142,2026-02-17 17:00:00,2026-02-17 17:45:00,2.5
1671,26,173,2026-02-17 08:45:00,2026-02-17 09:45:00,2.5
1672,65,190,2026-02-17 14:15:00,2026-02-17 15:15:00,2.0
1673,34,116,2026-02-17 13:15:00,2026-02-17 14:45:00,2.0
1674,25,103,2026-02-17 07:00:00,2026-02-17 07:45:00,2.5
1675,29,124,2026-02-17 14:00:00,2026-02-17 14:45:00,2.5
1676,60,171,2026-02-17 21:30:00,2026-02-17 23:00:00,2.5
1677,100,119,2026-02-17 14:30:00,2026-02-17 15:30:00,2.0
1678,91,133,2026-02-17 21:45:00,2026-02-17 23:15:00,2.5
1679,41,139,2026-02-17 21:45:00,2026-02-17 22:30:00,2.0
1680,37,109,2026-02-17 14:00:00,2026-02-17 14:30:00,2.0
1681,89,102,2026-02-17 08:15:00,2026-02-17 09:30:00,2.5
1682,35,193,2026-02-17 11:00:00,2026-02-17 12:15:00,2.5
1683,62,189,2026-02-17 11:45:00,2026-02-17 13:00:00,2.0
1684,68,103,2026-02-17 12:30:00,2026-02-17 13:15:00,2.5
1685,76,126,2026-02-17 13:45:00,2026-02-17 14:15:00,2.0
1686,86,195,2026-02-17 10:00:00,2026-02-17 10:30:00,2.5
1687,97,197,2026-02-17 16:00:00,2026-02-17 17:15:00,2.0
1688,67,186,2026-02-17 21:15:00,2026-02-17 22:15:00,2.0
1689,88,137,2026-02-17 21:30:00,2026-02-17 22:00:00,2.0
1690,46,131,2026-02-17 12:00:00,2026-02-17 13:15:00,2.5
1691,28,111,2026-02-17 13:45:00,2026-02-17 14:15:00,2.5
1692,4,138,2026-02-17 17:15:00,2026-02-17 18:00:00,2.0
1693,5,119,2026-02-17 09:45:00,2026-02-17 10:15:00,2.0
1694,15,110,2026-02-17 21:45:00,2026-02-17 23:00:00,2.0
1695,90,154,2026-02-18 15:00:00,2026-02-18 16:30:00,2.5
1696,56,116,2026-02-18 14:15:00,2026-02-18 15:45:00,2.0
1697,10,161,2026-02-18 11:45:00,2026-02-18 12:15:00,2.5
1698,15,187,2026-02-18 11:45:00,2026-02-18 12:15:00,2.0
1699,11,173,2026-02-18 09:15:00,2026-02-18 10:00:00,2.5
1700,51,186,2026-02-18 16:00:00,2026-02-18 17:00:00,2.0
1701,79,165,2026-02-18 06:45:00,2026-02-18 08:00:00,2.5
1702,94,177,2026-02-18 20:00:00,2026-02-18 20:30:00,2.0
1703,64,107,2026-02-18 12:45:00,2026-02-18 14:15:00,2.0
1704,23,169,2026-02-18 06:15:00,2026-02-18 06:45:00,2.0
1705,75,106,2026-02-18 14:30:00,2026-02-18 16:00:00,2.0
1706,42,166,2026-02-18 15:45:00,2026-02-18 17:15:00,2.0
1707,2,179,2026-02-18 18:00:00,2026-02-18 19:30:00,2.0
1708,34,147,2026-02-18 19:45:00,2026-02-18 20:45:00,2.0
1709,28,182,2026-02-18 13:45:00,2026-02-18 14:30:00,2.5
1710,35,110,2026-02-18 20:00:00,2026-02-18 21:30:00,2.0
1711,4,105,2026-02-18 18:00:00,2026-02-18 19:00:00,2.5
1712,62,167,2026-02-18 12:45:00,2026-02-18 13:45:00,2.0
1713,20,115,2026-02-18 13:30:00,2026-02-18 15:00:00,2.5
1714,86,130,2026-02-18 12:15:00,2026-02-18 13:15:00,2.0
1715,26,143,2026-02-18 06:45:00,2026-02-18 07:15:00,2.5
1716,60,129,2026-02-18 15:45:00,2026-02-18 16:15:00,2.0
1717,46,195,2026-02-18 08:30:00,2026-02-18 09:45:00,2.5
1718,24,143,2026-02-18 20:00:00,2026-02-18 20:30:00,2.5
1719,57,190,2026-02-18 21:45:00,2026-02-18 22:15:00,2.0
1720,87,184,2026-02-18 18:00:00,2026-02-18 19:30:00,2.5
1721,36,178,2026-02-18 16:30:00,2026-02-18 17:45:00,2.0
1722,81,183,2026-02-18 20:15:00,2026-02-18 21:30:00,2.5
1723,30,194,2026-02-18 08:30:00,2026-02-18 09:00:00,2.5
1724,68,153,2026-02-18 18:15:00,2026-02-18 19:30:00,2.5
1725,91,146,2026-02-18 11:15:00,2026-02-18 12:45:00,2.0
1726,72,123,2026-02-18 16:15:00,2026-02-18 17:00:00,2.5
1727,84,166,2026-02-18 18:00:00,2026-02-18 19:30:00,2.0
1728,69,151,2026-02-18 07:45:00,2026-02-18 08:45:00,2.5
1729,13,101,2026-02-18 13:45:00,2026-02-18 15:15:00,2.5
1730,70,166,2026-02-18 13:15:00,2026-02-18 14:15:00,2.0
1731,89,181,2026-02-18 12:30:00,2026-02-18 13:30:00,2.5
1732,37,160,2026-02-18 13:15:00,2026-02-18 14:30:00,2.0
1733,88,175,2026-02-18 13:00:00,2026-02-18 13:45:00,2.5
1734,12,102,2026-02-18 21:30:00,2026-02-18 23:00:00,2.5
1735,48,185,2026-02-18 15:30:00,2026-02-18 16:30:00,2.5
1736,29,128,2026-02-18 13:15:00,2026-02-18 14:30:00,2.0
1737,71,156,2026-02-18 15:30:00,2026-02-18 16:30:00,2.0
1738,93,132,2026-02-18 07:00:00,2026-02-18 07:45:00,2.5
1739,96,125,2026-02-18 09:45:00,2026-02-18 11:15:00,2.5
1740,32,166,2026-02-18 15:00:00,2026-02-18 16:15:00,2.0
1741,100,156,2026-02-19 20:00:00,2026-02-19 21:00:00,2.0
1742,44,102,2026-02-19 06:30:00,2026-02-19 08:00:00,2.5
1743,53,163,2026-02-19 21:15:00,2026-02-19 21:45:00,2.5
1744,11,198,2026-02-19 12:30:00,2026-02-19 13:15:00,2.0
1745,34,154,2026-02-19 10:30:00,2026-02-19 11:45:00,2.5
1746,88,135,2026-02-19 16:00:00,2026-02-19 17:15:00,2.5
1747,39,168,2026-02-19 14:45:00,2026-02-19 16:00:00,2.0
1748,94,195,2026-02-19 09:15:00,2026-02-19 10:45:00,2.5
1749,52,163,2026-02-19 20:00:00,2026-02-19 21:00:00,2.5
1750,30,186,2026-02-19 19:45:00,2026-02-19 20:15:00,2.0
1751,68,178,2026-02-19 14:15:00,2026-02-19 15:15:00,2.0
1752,79,113,2026-02-19 08:30:00,2026-02-19 09:15:00,2.5
1753,14,156,2026-02-19 20:00:00,2026-02-19 21:00:00,2.0
1754,63,154,2026-02-19 21:15:00,2026-02-19 22:45:00,2.5
1755,24,136,2026-02-19 14:15:00,2026-02-19 15:00:00,2.0
1756,84,107,2026-02-19 20:45:00,2026-02-19 21:45:00,2.0
1757,96,137,2026-02-19 07:15:00,2026-02-19 08:45:00,2.0
1758,74,195,2026-02-19 21:15:00,2026-02-19 22:45:00,2.5
1759,28,156,2026-02-19 17:00:00,2026-02-19 18:15:00,2.0
1760,90,132,2026-02-19 17:15:00,2026-02-19 18:00:00,2.5
1761,16,118,2026-02-19 09:30:00,2026-02-19 10:00:00,2.0
1762,51,107,2026-02-19 07:45:00,2026-02-19 08:45:00,2.0
1763,12,107,2026-02-19 14:45:00,2026-02-19 15:45:00,2.0
1764,41,117,2026-02-19 07:30:00,2026-02-19 09:00:00,2.0
1765,26,152,2026-02-19 11:45:00,2026-02-19 12:15:00,2.5
1766,69,106,2026-02-19 11:15:00,2026-02-19 12:15:00,2.0
1767,31,190,2026-02-19 06:45:00,2026-02-19 08:00:00,2.0
1768,99,199,2026-02-19 20:00:00,2026-02-19 21:00:00,2.0
1769,20,116,2026-02-19 20:30:00,2026-02-19 21:15:00,2.0
1770,27,162,2026-02-19 21:00:00,2026-02-19 21:30:00,2.5
1771,3,127,2026-02-19 12:30:00,2026-02-19 13:45:00,2.0
1772,49,145,2026-02-19 11:30:00,2026-02-19 12:45:00,2.5
1773,4,109,2026-02-19 17:30:00,2026-02-19 19:00:00,2.0
1774,95,152,2026-02-19 08:15:00,2026-02-19 08:45:00,2.5
1775,85,151,2026-02-19 08:30:00,2026-02-19 10:00:00,2.5
1776,64,144,2026-02-19 06:30:00,2026-02-19 08:00:00,2.5
1777,21,188,2026-02-19 21:00:00,2026-02-19 22:15:00,2.0
1778,75,147,2026-02-19 21:30:00,2026-02-19 22:30:00,2.0
1779,65,167,2026-02-19 20:00:00,2026-02-19 20:30:00,2.0
1780,56,149,2026-02-19 21:00:00,2026-02-19 22:30:00,2.0
1781,23,126,2026-02-19 12:00:00,2026-02-19 13:00:00,2.0
1782,67,193,2026-02-19 09:15:00,2026-02-19 09:45:00,2.5
1783,40,171,2026-02-19 17:30:00,2026-02-19 18:45:00,2.5
1784,25,151,2026-02-19 06:45:00,2026-02-19 07:45:00,2.5
1785,98,198,2026-02-20 08:45:00,2026-02-20 09:45:00,2.0
1786,99,168,2026-02-20 12:00:00,2026-02-20 12:45:00,2.0
1787,1,184,2026-02-20 14:15:00,2026-02-20 15:00:00,2.5
1788,34,111,2026-02-20 18:00:00,2026-02-20 18:45:00,2.5
1789,86,123,2026-02-20 13:45:00,2026-02-20 15:00:00,2.5
1790,96,102,2026-02-20 13:30:00,2026-02-20 14:30:00,2.5
1791,74,102,2026-02-20 14:15:00,2026-02-20 15:30:00,2.5
1792,20,113,2026-02-20 09:30:00,2026-02-20 10:45:00,2.5
1793,12,172,2026-02-20 07:15:00,2026-02-20 08:00:00,2.5
1794,62,121,2026-02-20 15:15:00,2026-02-20 16:15:00,2.5
1795,18,132,2026-02-20 09:15:00,2026-02-20 10:45:00,2.5
1796,92,152,2026-02-20 08:15:00,2026-02-20 09:00:00,2.5
1797,58,184,2026-02-20 18:00:00,2026-02-20 19:00:00,2.5
1798,57,182,2026-02-20 08:15:00,2026-02-20 08:45:00,2.5
1799,32,193,2026-02-20 14:30:00,2026-02-20 16:00:00,2.5
1800,22,103,2026-02-20 07:45:00,2026-02-20 08:30:00,2.5
1801,81,127,2026-02-20 17:30:00,2026-02-20 18:00:00,2.0
1802,8,165,2026-02-20 21:15:00,2026-02-20 22:00:00,2.5
1803,91,126,2026-02-20 20:30:00,2026-02-20 21:45:00,2.0
1804,51,133,2026-02-20 19:00:00,2026-02-20 20:00:00,2.5
1805,19,119,2026-02-21 21:15:00,2026-02-21 21:45:00,2.0
1806,81,118,2026-02-21 12:00:00,2026-02-21 13:30:00,2.0
1807,55,111,2026-02-21 12:00:00,2026-02-21 13:15:00,2.5
1808,40,125,2026-02-21 20:45:00,2026-02-21 22:15:00,2.5
1809,95,190,2026-02-21 14:00:00,2026-02-21 15:15:00,2.0
1810,54,151,2026-02-21 07:00:00,2026-02-21 08:15:00,2.5
1811,65,102,2026-02-21 11:00:00,2026-02-21 12:30:00,2.5
1812,78,152,2026-02-21 21:15:00,2026-02-21 22:45:00,2.5
1813,27,159,2026-02-21 09:00:00,2026-02-21 09:30:00,2.0
1814,62,193,2026-02-21 11:30:00,2026-02-21 12:15:00,2.5
1815,37,180,2026-02-21 15:00:00,2026-02-21 15:45:00,2.0
1816,67,161,2026-02-21 08:15:00,2026-02-21 08:45:00,2.5
1817,84,105,2026-02-21 15:15:00,2026-02-21 16:15:00,2.5
1818,85,156,2026-02-21 16:30:00,2026-02-21 17:00:00,2.0
1819,18,159,2026-02-21 08:15:00,2026-02-21 09:45:00,2.0
1820,2,104,2026-02-21 13:30:00,2026-02-21 14:30:00,2.5
1821,48,152,2026-02-21 08:15:00,2026-02-21 09:00:00,2.5
1822,30,136,2026-02-21 11:30:00,2026-02-21 12:30:00,2.0
1823,74,153,2026-02-21 08:15:00,2026-02-21 08:45:00,2.5
1824,96,195,2026-02-21 06:00:00,2026-02-21 06:30:00,2.5
1825,45,193,2026-02-22 21:15:00,2026-02-22 22:45:00,2.5
1826,40,159,2026-02-22 19:00:00,2026-02-22 20:15:00,2.0
1827,14,186,2026-02-22 07:30:00,2026-02-22 08:00:00,2.0
1828,85,156,2026-02-22 13:15:00,2026-02-22 14:45:00,2.0
1829,30,162,2026-02-22 11:30:00,2026-02-22 13:00:00,2.5
1830,4,103,2026-02-22 10:00:00,2026-02-22 11:30:00,2.5
1831,92,103,2026-02-22 20:30:00,2026-02-22 21:45:00,2.5
1832,67,187,2026-02-22 17:45:00,2026-02-22 19:00:00,2.0
1833,48,194,2026-02-22 07:15:00,2026-02-22 08:30:00,2.5
1834,23,136,2026-02-22 06:45:00,2026-02-22 07:30:00,2.0
1835,9,148,2026-02-22 13:00:00,2026-02-22 13:30:00,2.0
1836,21,108,2026-02-22 21:00:00,2026-02-22 22:00:00,2.0
1837,22,158,2026-02-22 17:45:00,2026-02-22 19:00:00,2.0
1838,38,183,2026-02-22 20:15:00,2026-02-22 21:30:00,2.5
1839,3,120,2026-02-22 10:45:00,2026-02-22 11:15:00,2.0
1840,43,171,2026-02-22 09:15:00,2026-02-22 10:00:00,2.5
1841,46,178,2026-02-22 16:30:00,2026-02-22 18:00:00,2.0
1842,2,174,2026-02-22 18:00:00,2026-02-22 19:15:00,2.5
1843,79,148,2026-02-22 15:30:00,2026-02-22 16:00:00,2.0
1844,27,109,2026-02-22 18:00:00,2026-02-22 18:45:00,2.0
1845,15,145,2026-02-22 13:00:00,2026-02-22 14:00:00,2.5
1846,87,106,2026-02-22 07:30:00,2026-02-22 08:30:00,2.0
1847,41,176,2026-02-22 18:15:00,2026-02-22 19:00:00,2.0
1848,36,113,2026-02-22 17:30:00,2026-02-22 19:00:00,2.5
1849,91,174,2026-02-22 09:15:00,2026-02-22 10:30:00,2.5
1850,39,192,2026-02-22 13:00:00,2026-02-22 14:30:00,2.5
1851,74,112,2026-02-22 15:30:00,2026-02-22 17:00:00,2.5
1852,90,140,2026-02-22 11:15:00,2026-02-22 12:00:00,2.0
1853,100,141,2026-02-22 18:30:00,2026-02-22 19:15:00,2.5
1854,5,109,2026-02-22 19:45:00,2026-02-22 21:15:00,2.0
1855,81,176,2026-02-22 06:45:00,2026-02-22 07:45:00,2.0
1856,52,119,2026-02-22 21:30:00,2026-02-22 22:30:00,2.0
1857,7,167,2026-02-22 12:15:00,2026-02-22 13:15:00,2.0
1858,20,182,2026-02-22 15:00:00,2026-02-22 15:45:00,2.5
1859,32,192,2026-02-23 11:45:00,2026-02-23 13:00:00,2.5
1860,64,164,2026-02-23 18:00:00,2026-02-23 19:15:00,2.5
1861,65,151,2026-02-23 19:30:00,2026-02-23 21:00:00,2.5
1862,85,106,2026-02-23 13:30:00,2026-02-23 14:30:00,2.0
1863,94,200,2026-02-23 08:00:00,2026-02-23 09:00:00,2.0
1864,100,136,2026-02-23 11:45:00,2026-02-23 12:45:00,2.0
1865,26,193,2026-02-23 13:45:00,2026-02-23 15:15:00,2.5
1866,5,153,2026-02-23 11:15:00,2026-02-23 12:45:00,2.5
1867,39,190,2026-02-23 19:30:00,2026-02-23 21:00:00,2.0
1868,13,106,2026-02-23 12:00:00,2026-02-23 13:30:00,2.0
1869,30,118,2026-02-23 12:45:00,2026-02-23 13:45:00,2.0
1870,27,101,2026-02-23 09:30:00,2026-02-23 10:45:00,2.5
1871,23,147,2026-02-23 08:30:00,2026-02-23 09:30:00,2.0
1872,60,160,2026-02-23 15:45:00,2026-02-23 17:00:00,2.0
1873,86,108,2026-02-23 21:30:00,2026-02-23 22:00:00,2.0
1874,11,103,2026-02-23 21:00:00,2026-02-23 22:15:00,2.5
1875,74,114,2026-02-23 17:45:00,2026-02-23 18:30:00,2.5
1876,2,170,2026-02-23 16:15:00,2026-02-23 17:30:00,2.0
1877,35,140,2026-02-23 08:30:00,2026-02-23 10:00:00,2.0
1878,98,177,2026-02-23 21:45:00,2026-02-23 22:15:00,2.0
1879,18,177,2026-02-23 20:15:00,2026-02-23 21:15:00,2.0
1880,15,153,2026-02-23 13:00:00,2026-02-23 14:15:00,2.5
1881,20,178,2026-02-23 18:30:00,2026-02-23 19:45:00,2.0
1882,1,191,2026-02-23 09:30:00,2026-02-23 10:30:00,2.5
1883,46,145,2026-02-23 14:45:00,2026-02-23 15:15:00,2.5
1884,22,161,2026-02-23 17:15:00,2026-02-23 17:45:00,2.5
1885,59,146,2026-02-23 19:45:00,2026-02-23 20:15:00,2.0
1886,97,180,2026-02-23 07:30:00,2026-02-23 08:00:00,2.0
1887,49,155,2026-02-23 18:00:00,2026-02-23 18:30:00,2.5
1888,66,158,2026-02-23 08:45:00,2026-02-23 09:15:00,2.0
1889,51,116,2026-02-23 13:00:00,2026-02-23 14:30:00,2.0
1890,36,195,2026-02-23 13:00:00,2026-02-23 14:00:00,2.5
1891,28,194,2026-02-23 10:30:00,2026-02-23 11:30:00,2.5
1892,88,147,2026-02-23 21:30:00,2026-02-23 22:00:00,2.0
1893,81,144,2026-02-23 07:45:00,2026-02-23 09:00:00,2.5
1894,75,120,2026-02-23 18:45:00,2026-02-23 19:45:00,2.0
1895,38,193,2026-02-23 19:15:00,2026-02-23 19:45:00,2.5
1896,52,123,2026-02-24 17:00:00,2026-02-24 18:15:00,2.5
1897,74,115,2026-02-24 18:00:00,2026-02-24 19:00:00,2.5
1898,28,149,2026-02-24 10:30:00,2026-02-24 11:15:00,2.0
1899,49,180,2026-02-24 20:15:00,2026-02-24 21:30:00,2.0
1900,100,127,2026-02-24 12:00:00,2026-02-24 12:30:00,2.0
1901,87,153,2026-02-24 09:30:00,2026-02-24 10:00:00,2.5
1902,23,153,2026-02-24 14:45:00,2026-02-24 16:00:00,2.5
1903,82,143,2026-02-24 12:00:00,2026-02-24 12:45:00,2.5
1904,16,104,2026-02-24 10:00:00,2026-02-24 11:00:00,2.5
1905,19,192,2026-02-24 21:00:00,2026-02-24 22:15:00,2.5
1906,30,102,2026-02-24 19:30:00,2026-02-24 20:15:00,2.5
1907,80,121,2026-02-24 11:30:00,2026-02-24 13:00:00,2.5
1908,43,182,2026-02-24 17:00:00,2026-02-24 17:30:00,2.5
1909,2,184,2026-02-24 17:15:00,2026-02-24 18:00:00,2.5
1910,64,183,2026-02-24 08:00:00,2026-02-24 09:15:00,2.5
1911,38,195,2026-02-24 06:00:00,2026-02-24 06:45:00,2.5
1912,79,169,2026-02-24 20:30:00,2026-02-24 21:30:00,2.0
