cycle_id,resident_id,machine_id,start_time,end_time,price,duration_min,hour,day_of_week
297,23,144,2026-01-09 19:15:00,2026-01-09 20:00:00,2.5,45.0,19,Friday
298,69,137,2026-01-09 10:15:00,2026-01-09 11:45:00,2.0,90.0,10,Friday
299,76,141,2026-01-09 19:15:00,2026-01-09 20:30:00,2.5,75.0,19,Friday
300,80,114,2026-01-09 13:30:00,2026-01-09 14:00:00,2.5,30.0,13,Friday
301,56,184,2026-01-09 07:30:00,2026-01-09 08:00:00,2.5,30.0,7,Friday
302,7,189,2026-01-09 14:45:00,2026-01-09 15:30:00,2.0,45.0,14,Friday
303,43,135,2026-01-09 10:00:00,2026-01-09 10:30:00,2.5,30.0,10,Friday
304,31,140,2026-01-09 17:45:00,2026-01-09 19:00:00,2.0,75.0,17,Friday
305,89,145,2026-01-09 12:30:00,2026-01-09 13:30:00,2.5,60.0,12,Friday
306,6,110,2026-01-09 08:15:00,2026-01-09 09:00:00,2.0,45.0,8,Friday
307,27,193,2026-01-09 15:45:00,2026-01-09 16:15:00,2.5,30.0,15,Friday
308,99,101,2026-01-09 10:45:00,2026-01-09 11:45:00,2.5,60.0,10,Friday
309,68,176,2026-01-09 06:00:00,2026-01-09 07:15:00,2.0,75.0,6,Friday
310,34,128,2026-01-09 14:30:00,2026-01-09 16:00:00,2.0,90.0,14,Friday
311,86,147,2026-01-09 10:45:00,2026-01-09 12:15:00,2.0,90.0,10,Friday
312,52,149,2026-01-09 06:45:00,2026-01-09 08:00:00,2.0,75.0,6,Friday
313,87,156,2026-01-09 17:30:00,2026-01-09 18:45:00,2.0,75.0,17,Friday
314,85,161,2026-01-09 09:15:00,2026-01-09 10:00:00,2.5,45.0,9,Friday
315,26,173,2026-01-09 20:00:00,2026-01-09 21:15:00,2.5,75.0,20,Friday
316,44,126,2026-01-09 18:00:00,2026-01-09 19:00:00,2.0,60.0,18,Friday
317,62,170,2026-01-09 10:00:00,2026-01-09 11:00:00,2.0,60.0,10,Friday
318,30,169,2026-01-09 06:00:00,2026-01-09 07:00:00,2.0,60.0,6,Friday
319,68,199,2026-01-10 13:15:00,2026-01-10 14:00:00,2.0,45.0,13,Saturday
320,24,166,2026-01-10 19:00:00,2026-01-10 20:00:00,2.0,60.0,19,Saturday
321,79,185,2026-01-10 15:45:00,2026-01-10 16:30:00,2.5,45.0,15,Saturday
322,75,170,2026-01-10 17:00:00,2026-01-10 18:30:00,2.0,90.0,17,Saturday
323,64,126,2026-01-10 14:45:00,2026-01-10 16:15:00,2.0,90.0,14,Saturday
324,63,198,2026-01-10 21:00:00,2026-01-10 22:15:00,2.0,75.0,21,Saturday
325,22,200,2026-01-10 20:30:00,2026-01-10 21:15:00,2.0,45.0,20,Saturday
326,59,143,2026-01-10 18:00:00,2026-01-10 19:00:00,2.5,60.0,18,Saturday
327,51,180,2026-01-10 20:00:00,2026-01-10 21:15:00,2.0,75.0,20,Saturday
328,82,115,2026-01-10 14:45:00,2026-01-10 15:45:00,2.5,60.0,14,Saturday
329,92,151,2026-01-10 20:45:00,2026-01-10 22:15:00,2.5,90.0,20,Saturday
330,67,113,2026-01-10 11:30:00,2026-01-10 12:15:00,2.5,45.0,11,Saturday
331,3,178,2026-01-10 18:45:00,2026-01-10 20:15:00,2.0,90.0,18,Saturday
332,62,152,2026-01-10 19:30:00,2026-01-10 21:00:00,2.5,90.0,19,Saturday
333,99,128,2026-01-10 08:45:00,2026-01-10 09:30:00,2.0,45.0,8,Saturday
334,10,136,2026-01-10 19:15:00,2026-01-10 20:00:00,2.0,45.0,19,Saturday
335,61,149,2026-01-10 18:45:00,2026-01-10 19:30:00,2.0,45.0,18,Saturday
336,21,189,2026-01-10 19:30:00,2026-01-10 20:45:00,2.0,75.0,19,Saturday
337,15,174,2026-01-10 12:00:00,2026-01-10 12:30:00,2.5,30.0,12,Saturday
338,7,142,2026-01-10 18:15:00,2026-01-10 19:30:00,2.5,75.0,18,Saturday
339,54,184,2026-01-10 09:15:00,2026-01-10 09:45:00,2.5,30.0,9,Saturday
340,35,144,2026-01-10 13:00:00,2026-01-10 13:45:00,2.5,45.0,13,Saturday
341,60,147,2026-01-10 16:00:00,2026-01-10 17:30:00,2.0,90.0,16,Saturday
342,36,186,2026-01-10 17:00:00,2026-01-10 17:45:00,2.0,45.0,17,Saturday
343,83,109,2026-01-10 20:15:00,2026-01-10 21:00:00,2.0,45.0,20,Saturday
344,85,142,2026-01-10 13:45:00,2026-01-10 14:15:00,2.5,30.0,13,Saturday
345,37,126,2026-01-10 16:00:00,2026-01-10 17:15:00,2.0,75.0,16,Saturday
346,18,150,2026-01-10 13:30:00,2026-01-10 14:45:00,2.0,75.0,13,Saturday
347,86,160,2026-01-10 12:15:00,2026-01-10 12:45:00,2.0,30.0,12,Saturday
348,32,118,2026-01-10 08:45:00,2026-01-10 09:30:00,2.0,45.0,8,Saturday
349,98,197,2026-01-10 12:15:00,2026-01-10 13:45:00,2.0,90.0,12,Saturday
350,69,147,2026-01-10 06:30:00,2026-01-10 07:45:00,2.0,75.0,6,Saturday
351,72,198,2026-01-10 06:30:00,2026-01-10 08:00:00,2.0,90.0,6,Saturday
352,95,184,2026-01-11 11:15:00,2026-01-11 12:00:00,2.5,45.0,11,Sunday
353,84,172,2026-01-11 12:45:00,2026-01-11 13:15:00,2.5,30.0,12,Sunday
354,47,116,2026-01-11 17:15:00,2026-01-11 18:30:00,2.0,75.0,17,Sunday
355,55,198,2026-01-11 18:15:00,2026-01-11 19:30:00,2.0,75.0,18,Sunday
356,1,197,2026-01-11 12:15:00,2026-01-11 13:45:00,2.0,90.0,12,Sunday
357,81,166,2026-01-11 14:00:00,2026-01-11 14:45:00,2.0,45.0,14,Sunday
358,14,191,2026-01-11 14:00:00,2026-01-11 14:30:00,2.5,30.0,14,Sunday
359,28,175,2026-01-11 08:45:00,2026-01-11 09:30:00,2.5,45.0,8,Sunday
360,61,168,2026-01-11 07:30:00,2026-01-11 08:30:00,2.0,60.0,7,Sunday
361,76,122,2026-01-11 16:30:00,2026-01-11 17:45:00,2.5,75.0,16,Sunday
362,86,112,2026-01-11 20:00:00,2026-01-11 20:45:00,2.5,45.0,20,Sunday
363,82,138,2026-01-11 07:00:00,2026-01-11 08:00:00,2.0,60.0,7,Sunday
364,43,130,2026-01-11 13:15:00,2026-01-11 14:15:00,2.0,60.0,13,Sunday
365,51,180,2026-01-11 12:45:00,2026-01-11 13:15:00,2.0,30.0,12,Sunday
366,31,115,2026-01-11 10:30:00,2026-01-11 11:15:00,2.5,45.0,10,Sunday
367,72,191,2026-01-11 07:30:00,2026-01-11 08:15:00,2.5,45.0,7,Sunday
368,50,178,2026-01-11 09:15:00,2026-01-11 10:00:00,2.0,45.0,9,Sunday
369,98,125,2026-01-11 07:00:00,2026-01-11 08:30:00,2.5,90.0,7,Sunday
370,29,154,2026-01-11 06:45:00,2026-01-11 07:15:00,2.5,30.0,6,Sunday
371,62,180,2026-01-11 11:15:00,2026-01-11 12:45:00,2.0,90.0,11,Sunday
372,91,152,2026-01-11 08:30:00,2026-01-11 09:00:00,2.5,30.0,8,Sunday
373,16,106,2026-01-11 14:00:00,2026-01-11 15:30:00,2.0,90.0,14,Sunday
374,66,198,2026-01-11 13:00:00,2026-01-11 13:45:00,2.0,45.0,13,Sunday
375,97,168,2026-01-11 14:30:00,2026-01-11 15:45:00,2.0,75.0,14,Sunday
376,56,145,2026-01-11 17:45:00,2026-01-11 19:00:00,2.5,75.0,17,Sunday
377,53,113,2026-01-11 20:15:00,2026-01-11 21:30:00,2.5,75.0,20,Sunday
378,87,118,2026-01-11 18:45:00,2026-01-11 20:15:00,2.0,90.0,18,Sunday
379,26,143,2026-01-11 19:15:00,2026-01-11 20:30:00,2.5,75.0,19,Sunday
380,12,123,2026-01-11 08:30:00,2026-01-11 09:30:00,2.5,60.0,8,Sunday
381,70,105,2026-01-11 08:15:00,2026-01-11 09:00:00,2.5,45.0,8,Sunday
382,90,189,2026-01-11 07:15:00,2026-01-11 08:15:00,2.0,60.0,7,Sunday
383,20,150,2026-01-11 18:30:00,2026-01-11 19:00:00,2.0,30.0,18,Sunday
384,30,187,2026-01-11 08:00:00,2026-01-11 09:00:00,2.0,60.0,8,Sunday
385,58,121,2026-01-11 14:45:00,2026-01-11 15:45:00,2.5,60.0,14,Sunday
386,34,107,2026-01-11 21:45:00,2026-01-11 23:00:00,2.0,75.0,21,Sunday
387,83,197,2026-01-11 09:45:00,2026-01-11 10:15:00,2.0,30.0,9,Sunday
388,54,200,2026-01-12 16:45:00,2026-01-12 17:45:00,2.0,60.0,16,Monday
389,6,107,2026-01-12 08:45:00,2026-01-12 09:45:00,2.0,60.0,8,Monday
390,66,158,2026-01-12 10:00:00,2026-01-12 10:45:00,2.0,45.0,10,Monday
391,88,138,2026-01-12 20:45:00,2026-01-12 22:00:00,2.0,75.0,20,Monday
392,68,181,2026-01-12 20:45:00,2026-01-12 21:15:00,2.5,30.0,20,Monday
393,61,173,2026-01-12 07:30:00,2026-01-12 08:15:00,2.5,45.0,7,Monday
394,69,167,2026-01-12 06:45:00,2026-01-12 08:00:00,2.0,75.0,6,Monday
395,37,178,2026-01-12 14:00:00,2026-01-12 14:30:00,2.0,30.0,14,Monday
396,70,162,2026-01-12 20:15:00,2026-01-12 21:00:00,2.5,45.0,20,Monday
397,16,121,2026-01-12 09:45:00,2026-01-12 10:45:00,2.5,60.0,9,Monday
398,3,102,2026-01-12 11:00:00,2026-01-12 12:30:00,2.5,90.0,11,Monday
399,20,132,2026-01-12 20:45:00,2026-01-12 22:00:00,2.5,75.0,20,Monday
400,59,198,2026-01-12 16:15:00,2026-01-12 16:45:00,2.0,30.0,16,Monday
401,91,140,2026-01-12 07:30:00,2026-01-12 08:00:00,2.0,30.0,7,Monday
402,43,125,2026-01-12 13:30:00,2026-01-12 14:45:00,2.5,75.0,13,Monday
403,56,189,2026-01-12 07:15:00,2026-01-12 08:30:00,2.0,75.0,7,Monday
404,25,130,2026-01-12 09:00:00,2026-01-12 10:15:00,2.0,75.0,9,Monday
405,30,132,2026-01-12 08:15:00,2026-01-12 08:45:00,2.5,30.0,8,Monday
406,31,121,2026-01-12 08:15:00,2026-01-12 08:45:00,2.5,30.0,8,Monday
407,47,112,2026-01-12 14:30:00,2026-01-12 15:15:00,2.5,45.0,14,Monday
408,12,121,2026-01-12 18:15:00,2026-01-12 19:45:00,2.5,90.0,18,Monday
409,75,108,2026-01-12 19:45:00,2026-01-12 21:00:00,2.0,75.0,19,Monday
410,19,196,2026-01-12 16:45:00,2026-01-12 17:45:00,2.0,60.0,16,Monday
411,46,189,2026-01-12 11:45:00,2026-01-12 13:15:00,2.0,90.0,11,Monday
412,49,131,2026-01-13 17:45:00,2026-01-13 18:45:00,2.5,60.0,17,Tuesday
413,71,149,2026-01-13 20:15:00,2026-01-13 21:15:00,2.0,60.0,20,Tuesday
414,55,122,2026-01-13 13:00:00,2026-01-13 14:15:00,2.5,75.0,13,Tuesday
415,90,130,2026-01-13 15:15:00,2026-01-13 16:45:00,2.0,90.0,15,Tuesday
416,59,131,2026-01-13 09:45:00,2026-01-13 10:45:00,2.5,60.0,9,Tuesday
417,92,148,2026-01-13 18:45:00,2026-01-13 19:15:00,2.0,30.0,18,Tuesday
418,86,155,2026-01-13 06:15:00,2026-01-13 07:30:00,2.5,75.0,6,Tuesday
419,35,192,2026-01-13 16:30:00,2026-01-13 17:30:00,2.5,60.0,16,Tuesday
420,15,157,2026-01-13 17:15:00,2026-01-13 18:45:00,2.0,90.0,17,Tuesday
421,78,133,2026-01-13 06:15:00,2026-01-13 07:30:00,2.5,75.0,6,Tuesday
422,75,120,2026-01-13 21:30:00,2026-01-13 22:30:00,2.0,60.0,21,Tuesday
423,73,115,2026-01-13 11:30:00,2026-01-13 12:45:00,2.5,75.0,11,Tuesday
424,18,175,2026-01-13 12:00:00,2026-01-13 12:45:00,2.5,45.0,12,Tuesday
425,62,116,2026-01-13 10:00:00,2026-01-13 11:15:00,2.0,75.0,10,Tuesday
426,51,161,2026-01-13 15:15:00,2026-01-13 16:15:00,2.5,60.0,15,Tuesday
427,33,177,2026-01-13 16:00:00,2026-01-13 17:30:00,2.0,90.0,16,Tuesday
428,57,170,2026-01-13 06:30:00,2026-01-13 08:00:00,2.0,90.0,6,Tuesday
429,83,151,2026-01-13 10:30:00,2026-01-13 11:15:00,2.5,45.0,10,Tuesday
430,53,135,2026-01-13 19:15:00,2026-01-13 20:15:00,2.5,60.0,19,Tuesday
431,81,169,2026-01-13 18:45:00,2026-01-13 20:15:00,2.0,90.0,18,Tuesday
432,28,184,2026-01-13 06:00:00,2026-01-13 06:45:00,2.5,45.0,6,Tuesday
433,45,164,2026-01-13 10:45:00,2026-01-13 11:30:00,2.5,45.0,10,Tuesday
434,60,104,2026-01-13 19:30:00,2026-01-13 20:15:00,2.5,45.0,19,Tuesday
435,7,135,2026-01-13 06:45:00,2026-01-13 07:15:00,2.5,30.0,6,Tuesday
436,74,200,2026-01-13 11:00:00,2026-01-13 12:15:00,2.0,75.0,11,Tuesday
437,32,160,2026-01-13 14:30:00,2026-01-13 15:45:00,2.0,75.0,14,Tuesday
438,66,124,2026-01-13 14:45:00,2026-01-13 16:15:00,2.5,90.0,14,Tuesday
439,40,130,2026-01-13 13:45:00,2026-01-13 14:30:00,2.0,45.0,13,Tuesday
440,70,130,2026-01-13 11:45:00,2026-01-13 12:45:00,2.0,60.0,11,Tuesday
441,93,155,2026-01-13 17:15:00,2026-01-13 18:00:00,2.5,45.0,17,Tuesday
442,69,180,2026-01-13 21:15:00,2026-01-13 22:00:00,2.0,45.0,21,Tuesday
443,54,189,2026-01-13 18:15:00,2026-01-13 19:30:00,2.0,75.0,18,Tuesday
444,27,126,2026-01-14 06:30:00,2026-01-14 07:15:00,2.0,45.0,6,Wednesday
445,18,125,2026-01-14 13:15:00,2026-01-14 14:15:00,2.5,60.0,13,Wednesday
446,35,172,2026-01-14 17:00:00,2026-01-14 17:45:00,2.5,45.0,17,Wednesday
447,72,199,2026-01-14 11:30:00,2026-01-14 12:45:00,2.0,75.0,11,Wednesday
448,11,123,2026-01-14 14:30:00,2026-01-14 15:15:00,2.5,45.0,14,Wednesday
449,87,143,2026-01-14 08:00:00,2026-01-14 09:00:00,2.5,60.0,8,Wednesday
450,51,111,2026-01-14 13:45:00,2026-01-14 14:30:00,2.5,45.0,13,Wednesday
451,9,108,2026-01-14 13:45:00,2026-01-14 15:00:00,2.0,75.0,13,Wednesday
452,25,141,2026-01-14 09:00:00,2026-01-14 10:30:00,2.5,90.0,9,Wednesday
453,86,172,2026-01-14 12:00:00,2026-01-14 12:45:00,2.5,45.0,12,Wednesday
454,38,142,2026-01-14 17:45:00,2026-01-14 19:00:00,2.5,75.0,17,Wednesday
455,13,102,2026-01-14 12:45:00,2026-01-14 13:45:00,2.5,60.0,12,Wednesday
456,78,103,2026-01-14 16:15:00,2026-01-14 17:15:00,2.5,60.0,16,Wednesday
457,23,140,2026-01-14 11:00:00,2026-01-14 12:15:00,2.0,75.0,11,Wednesday
458,98,101,2026-01-14 12:45:00,2026-01-14 14:15:00,2.5,90.0,12,Wednesday
459,77,132,2026-01-14 17:45:00,2026-01-14 18:45:00,2.5,60.0,17,Wednesday
460,66,104,2026-01-14 19:15:00,2026-01-14 20:15:00,2.5,60.0,19,Wednesday
461,30,132,2026-01-14 14:45:00,2026-01-14 15:45:00,2.5,60.0,14,Wednesday
462,46,146,2026-01-14 12:45:00,2026-01-14 13:15:00,2.0,30.0,12,Wednesday
463,31,163,2026-01-14 18:30:00,2026-01-14 20:00:00,2.5,90.0,18,Wednesday
464,81,121,2026-01-14 19:00:00,2026-01-14 19:45:00,2.5,45.0,19,Wednesday
465,60,104,2026-01-14 17:15:00,2026-01-14 18:00:00,2.5,45.0,17,Wednesday
466,63,195,2026-01-14 16:30:00,2026-01-14 17:30:00,2.5,60.0,16,Wednesday
467,8,169,2026-01-14 14:30:00,2026-01-14 15:00:00,2.0,30.0,14,Wednesday
468,83,168,2026-01-14 14:45:00,2026-01-14 15:30:00,2.0,45.0,14,Wednesday
469,62,126,2026-01-14 19:15:00,2026-01-14 20:45:00,2.0,90.0,19,Wednesday
470,67,199,2026-01-14 18:45:00,2026-01-14 20:15:00,2.0,90.0,18,Wednesday
471,36,109,2026-01-14 09:15:00,2026-01-14 10:00:00,2.0,45.0,9,Wednesday
472,98,128,2026-01-15 09:00:00,2026-01-15 09:30:00,2.0,30.0,9,Thursday
473,53,119,2026-01-15 20:45:00,2026-01-15 22:15:00,2.0,90.0,20,Thursday
474,5,161,2026-01-15 09:45:00,2026-01-15 10:15:00,2.5,30.0,9,Thursday
475,26,130,2026-01-15 14:45:00,2026-01-15 15:15:00,2.0,30.0,14,Thursday
476,70,152,2026-01-15 14:15:00,2026-01-15 15:15:00,2.5,60.0,14,Thursday
477,64,153,2026-01-15 08:00:00,2026-01-15 09:00:00,2.5,60.0,8,Thursday
478,80,178,2026-01-15 19:00:00,2026-01-15 20:15:00,2.0,75.0,19,Thursday
479,19,168,2026-01-15 17:45:00,2026-01-15 18:30:00,2.0,45.0,17,Thursday
480,65,186,2026-01-15 14:45:00,2026-01-15 16:15:00,2.0,90.0,14,Thursday
481,61,162,2026-01-15 06:45:00,2026-01-15 08:00:00,2.5,75.0,6,Thursday
482,7,135,2026-01-15 16:45:00,2026-01-15 17:30:00,2.5,45.0,16,Thursday
483,29,185,2026-01-15 20:00:00,2026-01-15 21:30:00,2.5,90.0,20,Thursday
484,10,148,2026-01-15 09:00:00,2026-01-15 10:00:00,2.0,60.0,9,Thursday
485,37,144,2026-01-15 06:00:00,2026-01-15 07:30:00,2.5,90.0,6,Thursday
486,54,173,2026-01-15 18:00:00,2026-01-15 19:15:00,2.5,75.0,18,Thursday
487,46,135,2026-01-15 06:15:00,2026-01-15 06:45:00,2.5,30.0,6,Thursday
488,89,108,2026-01-15 18:30:00,2026-01-15 19:45:00,2.0,75.0,18,Thursday
489,72,154,2026-01-15 17:15:00,2026-01-15 17:45:00,2.5,30.0,17,Thursday
490,50,119,2026-01-15 15:45:00,2026-01-15 17:15:00,2.0,90.0,15,Thursday
491,82,122,2026-01-15 13:00:00,2026-01-15 14:00:00,2.5,60.0,13,Thursday
492,49,138,2026-01-15 09:00:00,2026-01-15 10:30:00,2.0,90.0,9,Thursday
493,94,151,2026-01-15 09:30:00,2026-01-15 10:45:00,2.5,75.0,9,Thursday
494,32,128,2026-01-15 09:15:00,2026-01-15 10:30:00,2.0,75.0,9,Thursday
495,42,145,2026-01-15 08:15:00,2026-01-15 09:30:00,2.5,75.0,8,Thursday
496,24,166,2026-01-15 13:15:00,2026-01-15 14:15:00,2.0,60.0,13,Thursday
497,81,129,2026-01-16 14:15:00,2026-01-16 15:00:00,2.0,45.0,14,Friday
498,79,151,2026-01-16 16:00:00,2026-01-16 16:45:00,2.5,45.0,16,Friday
499,7,114,2026-01-16 07:30:00,2026-01-16 08:00:00,2.5,30.0,7,Friday
500,89,139,2026-01-16 17:30:00,2026-01-16 18:45:00,2.0,75.0,17,Friday
501,67,170,2026-01-16 16:00:00,2026-01-16 16:45:00,2.0,45.0,16,Friday
502,30,193,2026-01-16 11:30:00,2026-01-16 12:15:00,2.5,45.0,11,Friday
503,16,181,2026-01-16 14:15:00,2026-01-16 15:30:00,2.5,75.0,14,Friday
504,80,135,2026-01-16 16:00:00,2026-01-16 17:30:00,2.5,90.0,16,Friday
505,10,179,2026-01-16 15:00:00,2026-01-16 16:30:00,2.0,90.0,15,Friday
506,55,162,2026-01-16 06:30:00,2026-01-16 07:00:00,2.5,30.0,6,Friday
507,32,123,2026-01-16 13:00:00,2026-01-16 14:15:00,2.5,75.0,13,Friday
508,60,121,2026-01-16 11:30:00,2026-01-16 12:15:00,2.5,45.0,11,Friday
509,97,136,2026-01-16 08:00:00,2026-01-16 08:30:00,2.0,30.0,8,Friday
510,3,153,2026-01-16 11:15:00,2026-01-16 12:30:00,2.5,75.0,11,Friday
511,34,198,2026-01-16 21:30:00,2026-01-16 22:30:00,2.0,60.0,21,Friday
512,36,128,2026-01-16 17:30:00,2026-01-16 18:00:00,2.0,30.0,17,Friday
513,42,163,2026-01-16 12:45:00,2026-01-16 13:45:00,2.5,60.0,12,Friday
514,44,148,2026-01-16 21:15:00,2026-01-16 22:15:00,2.0,60.0,21,Friday
515,4,157,2026-01-16 11:45:00,2026-01-16 13:00:00,2.0,75.0,11,Friday
516,2,133,2026-01-16 13:30:00,2026-01-16 14:15:00,2.5,45.0,13,Friday
517,22,156,2026-01-16 17:00:00,2026-01-16 18:15:00,2.0,75.0,17,Friday
518,18,137,2026-01-16 13:00:00,2026-01-16 13:30:00,2.0,30.0,13,Friday
519,70,147,2026-01-16 09:30:00,2026-01-16 11:00:00,2.0,90.0,9,Friday
520,31,174,2026-01-16 17:15:00,2026-01-16 18:30:00,2.5,75.0,17,Friday
521,84,135,2026-01-16 16:30:00,2026-01-16 17:30:00,2.5,60.0,16,Friday
522,29,111,2026-01-16 06:00:00,2026-01-16 07:30:00,2.5,90.0,6,Friday
523,15,108,2026-01-16 07:45:00,2026-01-16 09:00:00,2.0,75.0,7,Friday
524,45,156,2026-01-16 17:15:00,2026-01-16 17:45:00,2.0,30.0,17,Friday
525,23,131,2026-01-16 09:00:00,2026-01-16 10:30:00,2.5,90.0,9,Friday
526,93,150,2026-01-16 10:15:00,2026-01-16 11:15:00,2.0,60.0,10,Friday
527,88,167,2026-01-16 16:00:00,2026-01-16 17:15:00,2.0,75.0,16,Friday
528,94,126,2026-01-16 16:15:00,2026-01-16 17:15:00,2.0,60.0,16,Friday
529,85,164,2026-01-16 16:15:00,2026-01-16 17:15:00,2.5,60.0,16,Friday
530,5,150,2026-01-16 11:30:00,2026-01-16 13:00:00,2.0,90.0,11,Friday
531,28,115,2026-01-16 10:15:00,2026-01-16 11:00:00,2.5,45.0,10,Friday
532,26,137,2026-01-16 15:45:00,2026-01-16 17:15:00,2.0,90.0,15,Friday
533,33,135,2026-01-16 12:15:00,2026-01-16 13:30:00,2.5,75.0,12,Friday
534,52,118,2026-01-16 17:00:00,2026-01-16 17:30:00,2.0,30.0,17,Friday
535,71,129,2026-01-16 18:30:00,2026-01-16 19:45:00,2.0,75.0,18,Friday
536,99,117,2026-01-16 18:45:00,2026-01-16 20:00:00,2.0,75.0,18,Friday
537,90,169,2026-01-16 10:00:00,2026-01-16 10:30:00,2.0,30.0,10,Friday
538,47,113,2026-01-16 07:00:00,2026-01-16 08:30:00,2.5,90.0,7,Friday
539,89,154,2026-01-17 15:15:00,2026-01-17 16:45:00,2.5,90.0,15,Saturday
540,58,180,2026-01-17 17:15:00,2026-01-17 17:45:00,2.0,30.0,17,Saturday
541,60,124,2026-01-17 08:45:00,2026-01-17 09:15:00,2.5,30.0,8,Saturday
542,40,194,2026-01-17 20:30:00,2026-01-17 21:30:00,2.5,60.0,20,Saturday
543,10,108,2026-01-17 15:00:00,2026-01-17 16:00:00,2.0,60.0,15,Saturday
544,66,165,2026-01-17 09:00:00,2026-01-17 10:30:00,2.5,90.0,9,Saturday
545,2,101,2026-01-17 20:00:00,2026-01-17 21:30:00,2.5,90.0,20,Saturday
546,29,108,2026-01-17 10:45:00,2026-01-17 11:15:00,2.0,30.0,10,Saturday
547,34,101,2026-01-17 09:30:00,2026-01-17 10:15:00,2.5,45.0,9,Saturday
548,62,163,2026-01-17 13:30:00,2026-01-17 14:00:00,2.5,30.0,13,Saturday
549,79,134,2026-01-17 19:15:00,2026-01-17 20:30:00,2.5,75.0,19,Saturday
550,35,130,2026-01-17 20:15:00,2026-01-17 21:15:00,2.0,60.0,20,Saturday
551,57,199,2026-01-17 13:30:00,2026-01-17 14:45:00,2.0,75.0,13,Saturday
552,25,177,2026-01-17 18:45:00,2026-01-17 19:30:00,2.0,45.0,18,Saturday
553,22,145,2026-01-17 18:30:00,2026-01-17 19:30:00,2.5,60.0,18,Saturday
554,88,116,2026-01-17 07:45:00,2026-01-17 08:15:00,2.0,30.0,7,Saturday
555,97,134,2026-01-17 15:45:00,2026-01-17 17:00:00,2.5,75.0,15,Saturday
556,31,166,2026-01-17 07:15:00,2026-01-17 08:45:00,2.0,90.0,7,Saturday
557,69,156,2026-01-17 20:30:00,2026-01-17 21:45:00,2.0,75.0,20,Saturday
558,53,134,2026-01-17 12:30:00,2026-01-17 13:30:00,2.5,60.0,12,Saturday
559,59,193,2026-01-17 12:00:00,2026-01-17 12:30:00,2.5,30.0,12,Saturday
560,78,117,2026-01-17 14:15:00,2026-01-17 15:45:00,2.0,90.0,14,Saturday
561,9,113,2026-01-17 10:30:00,2026-01-17 12:00:00,2.5,90.0,10,Saturday
562,16,119,2026-01-17 14:00:00,2026-01-17 14:30:00,2.0,30.0,14,Saturday
563,98,155,2026-01-17 12:45:00,2026-01-17 13:30:00,2.5,45.0,12,Saturday
564,94,110,2026-01-17 09:45:00,2026-01-17 11:00:00,2.0,75.0,9,Saturday
565,7,120,2026-01-17 21:15:00,2026-01-17 22:00:00,2.0,45.0,21,Saturday
566,4,128,2026-01-17 19:45:00,2026-01-17 21:15:00,2.0,90.0,19,Saturday
567,30,124,2026-01-17 20:15:00,2026-01-17 21:30:00,2.5,75.0,20,Saturday
568,72,177,2026-01-17 16:30:00,2026-01-17 17:15:00,2.0,45.0,16,Saturday
569,52,112,2026-01-17 12:30:00,2026-01-17 13:15:00,2.5,45.0,12,Saturday
570,100,182,2026-01-17 13:15:00,2026-01-17 14:15:00,2.5,60.0,13,Saturday
571,18,176,2026-01-17 06:30:00,2026-01-17 07:00:00,2.0,30.0,6,Saturday
572,50,195,2026-01-17 06:15:00,2026-01-17 07:45:00,2.5,90.0,6,Saturday
573,14,126,2026-01-17 07:45:00,2026-01-17 08:15:00,2.0,30.0,7,Saturday
574,70,187,2026-01-17 13:15:00,2026-01-17 13:45:00,2.0,30.0,13,Saturday
575,43,106,2026-01-17 10:45:00,2026-01-17 11:15:00,2.0,30.0,10,Saturday
576,27,164,2026-01-17 18:45:00,2026-01-17 19:45:00,2.5,60.0,18,Saturday
577,15,165,2026-01-17 16:30:00,2026-01-17 17:00:00,2.5,30.0,16,Saturday
578,23,127,2026-01-17 07:45:00,2026-01-17 09:00:00,2.0,75.0,7,Saturday
579,81,200,2026-01-17 07:30:00,2026-01-17 08:30:00,2.0,60.0,7,Saturday
580,33,113,2026-01-17 08:00:00,2026-01-17 09:15:00,2.5,75.0,8,Saturday
581,65,151,2026-01-17 10:00:00,2026-01-17 10:45:00,2.5,45.0,10,Saturday
582,38,187,2026-01-17 15:00:00,2026-01-17 15:30:00,2.0,30.0,15,Saturday
583,74,160,2026-01-17 16:00:00,2026-01-17 16:45:00,2.0,45.0,16,Saturday
584,55,147,2026-01-17 12:00:00,2026-01-17 13:30:00,2.0,90.0,12,Saturday
585,19,158,2026-01-18 12:45:00,2026-01-18 13:15:00,2.0,30.0,12,Sunday
586,32,112,2026-01-18 21:45:00,2026-01-18 22:45:00,2.5,60.0,21,Sunday
587,23,200,2026-01-18 18:30:00,2026-01-18 19:45:00,2.0,75.0,18,Sunday
588,49,151,2026-01-18 14:45:00,2026-01-18 15:45:00,2.5,60.0,14,Sunday
589,62,108,2026-01-18 06:30:00,2026-01-18 07:00:00,2.0,30.0,6,Sunday
590,85,172,2026-01-18 18:15:00,2026-01-18 19:15:00,2.5,60.0,18,Sunday
591,80,104,2026-01-18 13:30:00,2026-01-18 15:00:00,2.5,90.0,13,Sunday
592,52,129,2026-01-18 07:15:00,2026-01-18 08:30:00,2.0,75.0,7,Sunday
593,65,177,2026-01-18 20:45:00,2026-01-18 22:00:00,2.0,75.0,20,Sunday
